,variable,value,Type,Mass,Cont
23,Power_Pick_2,0.2,Preharvest,20 Tomatoes,10%
24,Power_Pick_2,0.24,Preharvest,20 Tomatoes,10%
25,Power_Pick_2,0.26,Preharvest,20 Tomatoes,10%
26,Power_Pick_2,0.17,Preharvest,20 Tomatoes,10%
27,Power_Pick_2,0.18,Preharvest,20 Tomatoes,10%
28,Power_Pick_2,0.21,Preharvest,20 Tomatoes,10%
29,Power_Pick_2,0.15,Preharvest,20 Tomatoes,10%
30,Power_Pick_2,0.19,Preharvest,20 Tomatoes,10%
31,Power_Pick_2,0.17,Preharvest,20 Tomatoes,10%
32,Power_Pick_2,0.21,Preharvest,20 Tomatoes,10%
33,Power_Pick_2,0.1,Preharvest,20 Tomatoes,10%
34,Power_Pick_2,0.19,Preharvest,20 Tomatoes,10%
35,Power_Pick_2,0.15,Preharvest,20 Tomatoes,10%
36,Power_Pick_2,0.12,Preharvest,20 Tomatoes,10%
37,Power_Pick_2,0.22,Preharvest,20 Tomatoes,10%
38,Power_Pick_2,0.16,Preharvest,20 Tomatoes,10%
39,Power_Pick_2,0.22,Preharvest,20 Tomatoes,10%
40,Power_Pick_3,0.16,Preharvest,20 Tomatoes,10%
41,Power_Pick_3,0.19,Preharvest,20 Tomatoes,10%
42,Power_Pick_3,0.17,Preharvest,20 Tomatoes,10%
43,Power_Pick_3,0.22,Preharvest,20 Tomatoes,10%
44,Power_Pick_3,0.15,Preharvest,20 Tomatoes,10%
45,Power_Pick_3,0.2,Preharvest,20 Tomatoes,10%
46,Power_Pick_3,0.19,Preharvest,20 Tomatoes,10%
47,Power_Pick_3,0.24,Preharvest,20 Tomatoes,10%
48,Power_Pick_3,0.28,Preharvest,20 Tomatoes,10%
49,Power_Pick_3,0.16,Preharvest,20 Tomatoes,10%
50,Power_Pick_3,0.17,Preharvest,20 Tomatoes,10%
51,Power_Pick_3,0.14,Preharvest,20 Tomatoes,10%
52,Power_Pick_3,0.15,Preharvest,20 Tomatoes,10%
53,Power_Pick_3,0.19,Preharvest,20 Tomatoes,10%
54,Power_Pick_3,0.18,Preharvest,20 Tomatoes,10%
55,Power_Pick_3,0.17,Preharvest,20 Tomatoes,10%
56,Power_Pick_3,0.23,Preharvest,20 Tomatoes,10%
57,Power_Pick_3,0.11,Preharvest,20 Tomatoes,10%
58,Power_Pick_3,0.21,Preharvest,20 Tomatoes,10%
59,Power_Pick_3,0.2,Preharvest,20 Tomatoes,10%
0,Power_Pick_1,0.24,Preharvest,60 Tomatoes,10%
1,Power_Pick_1,0.22,Preharvest,60 Tomatoes,10%
2,Power_Pick_1,0.2,Preharvest,60 Tomatoes,10%
3,Power_Pick_1,0.23,Preharvest,60 Tomatoes,10%
4,Power_Pick_1,0.24,Preharvest,60 Tomatoes,10%
5,Power_Pick_1,0.31,Preharvest,60 Tomatoes,10%
6,Power_Pick_1,0.18,Preharvest,60 Tomatoes,10%
7,Power_Pick_1,0.16,Preharvest,60 Tomatoes,10%
8,Power_Pick_1,0.11,Preharvest,60 Tomatoes,10%
9,Power_Pick_1,0.23,Preharvest,60 Tomatoes,10%
10,Power_Pick_1,0.32,Preharvest,60 Tomatoes,10%
11,Power_Pick_1,0.19,Preharvest,60 Tomatoes,10%
12,Power_Pick_1,0.26,Preharvest,60 Tomatoes,10%
13,Power_Pick_1,0.25,Preharvest,60 Tomatoes,10%
14,Power_Pick_1,0.25,Preharvest,60 Tomatoes,10%
15,Power_Pick_1,0.23,Preharvest,60 Tomatoes,10%
16,Power_Pick_1,0.22,Preharvest,60 Tomatoes,10%
17,Power_Pick_1,0.26,Preharvest,60 Tomatoes,10%
18,Power_Pick_1,0.26,Preharvest,60 Tomatoes,10%
19,Power_Pick_1,0.14,Preharvest,60 Tomatoes,10%
20,Power_Pick_2,0.24,Preharvest,60 Tomatoes,10%
21,Power_Pick_2,0.31,Preharvest,60 Tomatoes,10%
22,Power_Pick_2,0.31,Preharvest,60 Tomatoes,10%
23,Power_Pick_2,0.23,Preharvest,60 Tomatoes,10%
24,Power_Pick_2,0.29,Preharvest,60 Tomatoes,10%
25,Power_Pick_2,0.25,Preharvest,60 Tomatoes,10%
26,Power_Pick_2,0.25,Preharvest,60 Tomatoes,10%
27,Power_Pick_2,0.28,Preharvest,60 Tomatoes,10%
28,Power_Pick_2,0.29,Preharvest,60 Tomatoes,10%
29,Power_Pick_2,0.28,Preharvest,60 Tomatoes,10%
30,Power_Pick_2,0.26,Preharvest,60 Tomatoes,10%
31,Power_Pick_2,0.29,Preharvest,60 Tomatoes,10%
32,Power_Pick_2,0.3,Preharvest,60 Tomatoes,10%
33,Power_Pick_2,0.22,Preharvest,60 Tomatoes,10%
34,Power_Pick_2,0.26,Preharvest,60 Tomatoes,10%
35,Power_Pick_2,0.22,Preharvest,60 Tomatoes,10%
36,Power_Pick_2,0.22,Preharvest,60 Tomatoes,10%
37,Power_Pick_2,0.31,Preharvest,60 Tomatoes,10%
38,Power_Pick_2,0.25,Preharvest,60 Tomatoes,10%
39,Power_Pick_2,0.29,Preharvest,60 Tomatoes,10%
40,Power_Pick_3,0.25,Preharvest,60 Tomatoes,10%
41,Power_Pick_3,0.26,Preharvest,60 Tomatoes,10%
42,Power_Pick_3,0.24,Preharvest,60 Tomatoes,10%
43,Power_Pick_3,0.3,Preharvest,60 Tomatoes,10%
44,Power_Pick_3,0.23,Preharvest,60 Tomatoes,10%
45,Power_Pick_3,0.2,Preharvest,60 Tomatoes,10%
46,Power_Pick_3,0.31,Preharvest,60 Tomatoes,10%
47,Power_Pick_3,0.3,Preharvest,60 Tomatoes,10%
48,Power_Pick_3,0.36,Preharvest,60 Tomatoes,10%
49,Power_Pick_3,0.25,Preharvest,60 Tomatoes,10%
50,Power_Pick_3,0.24,Preharvest,60 Tomatoes,10%
51,Power_Pick_3,0.24,Preharvest,60 Tomatoes,10%
52,Power_Pick_3,0.22,Preharvest,60 Tomatoes,10%
53,Power_Pick_3,0.28,Preharvest,60 Tomatoes,10%
54,Power_Pick_3,0.27,Preharvest,60 Tomatoes,10%
55,Power_Pick_3,0.24,Preharvest,60 Tomatoes,10%
56,Power_Pick_3,0.26,Preharvest,60 Tomatoes,10%
57,Power_Pick_3,0.22,Preharvest,60 Tomatoes,10%
58,Power_Pick_3,0.23,Preharvest,60 Tomatoes,10%
59,Power_Pick_3,0.27,Preharvest,60 Tomatoes,10%
0,Power_Pick_1,0.02,Preharvest,20 Tomato Mash,10%
1,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,10%
2,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,10%
3,Power_Pick_1,0.1,Preharvest,20 Tomato Mash,10%
4,Power_Pick_1,0.03,Preharvest,20 Tomato Mash,10%
5,Power_Pick_1,0.1,Preharvest,20 Tomato Mash,10%
6,Power_Pick_1,0.08,Preharvest,20 Tomato Mash,10%
7,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,10%
8,Power_Pick_1,0.02,Preharvest,20 Tomato Mash,10%
9,Power_Pick_1,0.09,Preharvest,20 Tomato Mash,10%
10,Power_Pick_1,0.09,Preharvest,20 Tomato Mash,10%
11,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,10%
12,Power_Pick_1,0.08,Preharvest,20 Tomato Mash,10%
13,Power_Pick_1,0.12,Preharvest,20 Tomato Mash,10%
14,Power_Pick_1,0.05,Preharvest,20 Tomato Mash,10%
15,Power_Pick_1,0.08,Preharvest,20 Tomato Mash,10%
16,Power_Pick_1,0.06,Preharvest,20 Tomato Mash,10%
17,Power_Pick_1,0.12,Preharvest,20 Tomato Mash,10%
18,Power_Pick_1,0.08,Preharvest,20 Tomato Mash,10%
19,Power_Pick_1,0.04,Preharvest,20 Tomato Mash,10%
20,Power_Pick_2,0.08,Preharvest,20 Tomato Mash,10%
21,Power_Pick_2,0.06,Preharvest,20 Tomato Mash,10%
22,Power_Pick_2,0.1,Preharvest,20 Tomato Mash,10%
23,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,10%
24,Power_Pick_2,0.1,Preharvest,20 Tomato Mash,10%
25,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,10%
26,Power_Pick_2,0.09,Preharvest,20 Tomato Mash,10%
27,Power_Pick_2,0.07,Preharvest,20 Tomato Mash,10%
28,Power_Pick_2,0.07,Preharvest,20 Tomato Mash,10%
29,Power_Pick_2,0.1,Preharvest,20 Tomato Mash,10%
30,Power_Pick_2,0.04,Preharvest,20 Tomato Mash,10%
31,Power_Pick_2,0.08,Preharvest,20 Tomato Mash,10%
32,Power_Pick_2,0.11,Preharvest,20 Tomato Mash,10%
33,Power_Pick_2,0.03,Preharvest,20 Tomato Mash,10%
34,Power_Pick_2,0.08,Preharvest,20 Tomato Mash,10%
35,Power_Pick_2,0.05,Preharvest,20 Tomato Mash,10%
36,Power_Pick_2,0.01,Preharvest,20 Tomato Mash,10%
37,Power_Pick_2,0.06,Preharvest,20 Tomato Mash,10%
38,Power_Pick_2,0.06,Preharvest,20 Tomato Mash,10%
39,Power_Pick_2,0.09,Preharvest,20 Tomato Mash,10%
40,Power_Pick_3,0.08,Preharvest,20 Tomato Mash,10%
41,Power_Pick_3,0.08,Preharvest,20 Tomato Mash,10%
42,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,10%
43,Power_Pick_3,0.04,Preharvest,20 Tomato Mash,10%
44,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,10%
45,Power_Pick_3,0.04,Preharvest,20 Tomato Mash,10%
46,Power_Pick_3,0.09,Preharvest,20 Tomato Mash,10%
47,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,10%
48,Power_Pick_3,0.08,Preharvest,20 Tomato Mash,10%
49,Power_Pick_3,0.1,Preharvest,20 Tomato Mash,10%
50,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,10%
51,Power_Pick_3,0.09,Preharvest,20 Tomato Mash,10%
52,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,10%
53,Power_Pick_3,0.08,Preharvest,20 Tomato Mash,10%
54,Power_Pick_3,0.03,Preharvest,20 Tomato Mash,10%
55,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,10%
56,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,10%
57,Power_Pick_3,0.06,Preharvest,20 Tomato Mash,10%
58,Power_Pick_3,0.07,Preharvest,20 Tomato Mash,10%
59,Power_Pick_3,0.08,Preharvest,20 Tomato Mash,10%
0,Power_Pick_1,0.12,Preharvest,60 Tomato Mash,10%
1,Power_Pick_1,0.12,Preharvest,60 Tomato Mash,10%
2,Power_Pick_1,0.13,Preharvest,60 Tomato Mash,10%
3,Power_Pick_1,0.13,Preharvest,60 Tomato Mash,10%
4,Power_Pick_1,0.15,Preharvest,60 Tomato Mash,10%
5,Power_Pick_1,0.19,Preharvest,60 Tomato Mash,10%
6,Power_Pick_1,0.14,Preharvest,60 Tomato Mash,10%
7,Power_Pick_1,0.14,Preharvest,60 Tomato Mash,10%
8,Power_Pick_1,0.06,Preharvest,60 Tomato Mash,10%
9,Power_Pick_1,0.18,Preharvest,60 Tomato Mash,10%
10,Power_Pick_1,0.18,Preharvest,60 Tomato Mash,10%
11,Power_Pick_1,0.1,Preharvest,60 Tomato Mash,10%
12,Power_Pick_1,0.16,Preharvest,60 Tomato Mash,10%
13,Power_Pick_1,0.2,Preharvest,60 Tomato Mash,10%
14,Power_Pick_1,0.11,Preharvest,60 Tomato Mash,10%
15,Power_Pick_1,0.14,Preharvest,60 Tomato Mash,10%
16,Power_Pick_1,0.11,Preharvest,60 Tomato Mash,10%
17,Power_Pick_1,0.18,Preharvest,60 Tomato Mash,10%
18,Power_Pick_1,0.14,Preharvest,60 Tomato Mash,10%
19,Power_Pick_1,0.05,Preharvest,60 Tomato Mash,10%
20,Power_Pick_2,0.15,Preharvest,60 Tomato Mash,10%
21,Power_Pick_2,0.19,Preharvest,60 Tomato Mash,10%
22,Power_Pick_2,0.18,Preharvest,60 Tomato Mash,10%
23,Power_Pick_2,0.07,Preharvest,60 Tomato Mash,10%
24,Power_Pick_2,0.19,Preharvest,60 Tomato Mash,10%
25,Power_Pick_2,0.17,Preharvest,60 Tomato Mash,10%
26,Power_Pick_2,0.13,Preharvest,60 Tomato Mash,10%
27,Power_Pick_2,0.13,Preharvest,60 Tomato Mash,10%
28,Power_Pick_2,0.22,Preharvest,60 Tomato Mash,10%
29,Power_Pick_2,0.16,Preharvest,60 Tomato Mash,10%
30,Power_Pick_2,0.14,Preharvest,60 Tomato Mash,10%
31,Power_Pick_2,0.19,Preharvest,60 Tomato Mash,10%
32,Power_Pick_2,0.15,Preharvest,60 Tomato Mash,10%
33,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,10%
34,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,10%
35,Power_Pick_2,0.12,Preharvest,60 Tomato Mash,10%
36,Power_Pick_2,0.1,Preharvest,60 Tomato Mash,10%
37,Power_Pick_2,0.17,Preharvest,60 Tomato Mash,10%
38,Power_Pick_2,0.14,Preharvest,60 Tomato Mash,10%
39,Power_Pick_2,0.11,Preharvest,60 Tomato Mash,10%
40,Power_Pick_3,0.1,Preharvest,60 Tomato Mash,10%
41,Power_Pick_3,0.16,Preharvest,60 Tomato Mash,10%
42,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,10%
43,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,10%
44,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,10%
45,Power_Pick_3,0.13,Preharvest,60 Tomato Mash,10%
46,Power_Pick_3,0.2,Preharvest,60 Tomato Mash,10%
47,Power_Pick_3,0.16,Preharvest,60 Tomato Mash,10%
48,Power_Pick_3,0.15,Preharvest,60 Tomato Mash,10%
49,Power_Pick_3,0.16,Preharvest,60 Tomato Mash,10%
50,Power_Pick_3,0.16,Preharvest,60 Tomato Mash,10%
51,Power_Pick_3,0.15,Preharvest,60 Tomato Mash,10%
52,Power_Pick_3,0.11,Preharvest,60 Tomato Mash,10%
53,Power_Pick_3,0.16,Preharvest,60 Tomato Mash,10%
54,Power_Pick_3,0.11,Preharvest,60 Tomato Mash,10%
55,Power_Pick_3,0.09,Preharvest,60 Tomato Mash,10%
56,Power_Pick_3,0.09,Preharvest,60 Tomato Mash,10%
57,Power_Pick_3,0.14,Preharvest,60 Tomato Mash,10%
58,Power_Pick_3,0.09,Preharvest,60 Tomato Mash,10%
59,Power_Pick_3,0.12,Preharvest,60 Tomato Mash,10%
0,Power_Pick_1,0.01,Harvest,2 Tomatoes,10%
1,Power_Pick_1,0.02,Harvest,2 Tomatoes,10%
2,Power_Pick_1,0.05,Harvest,2 Tomatoes,10%
3,Power_Pick_1,0.01,Harvest,2 Tomatoes,10%
4,Power_Pick_1,0.02,Harvest,2 Tomatoes,10%
5,Power_Pick_1,0.04,Harvest,2 Tomatoes,10%
6,Power_Pick_1,0.01,Harvest,2 Tomatoes,10%
7,Power_Pick_1,0.0,Harvest,2 Tomatoes,10%
8,Power_Pick_1,0.0,Harvest,2 Tomatoes,10%
9,Power_Pick_1,0.02,Harvest,2 Tomatoes,10%
10,Power_Pick_1,0.03,Harvest,2 Tomatoes,10%
11,Power_Pick_1,0.06,Harvest,2 Tomatoes,10%
12,Power_Pick_1,0.03,Harvest,2 Tomatoes,10%
13,Power_Pick_1,0.05,Harvest,2 Tomatoes,10%
14,Power_Pick_1,0.03,Harvest,2 Tomatoes,10%
15,Power_Pick_1,0.0,Harvest,2 Tomatoes,10%
16,Power_Pick_1,0.02,Harvest,2 Tomatoes,10%
17,Power_Pick_1,0.03,Harvest,2 Tomatoes,10%
18,Power_Pick_1,0.04,Harvest,2 Tomatoes,10%
19,Power_Pick_1,0.03,Harvest,2 Tomatoes,10%
20,Power_Pick_2,0.04,Harvest,2 Tomatoes,10%
21,Power_Pick_2,0.03,Harvest,2 Tomatoes,10%
22,Power_Pick_2,0.01,Harvest,2 Tomatoes,10%
23,Power_Pick_2,0.02,Harvest,2 Tomatoes,10%
24,Power_Pick_2,0.02,Harvest,2 Tomatoes,10%
25,Power_Pick_2,0.02,Harvest,2 Tomatoes,10%
26,Power_Pick_2,0.05,Harvest,2 Tomatoes,10%
27,Power_Pick_2,0.05,Harvest,2 Tomatoes,10%
28,Power_Pick_2,0.04,Harvest,2 Tomatoes,10%
29,Power_Pick_2,0.05,Harvest,2 Tomatoes,10%
30,Power_Pick_2,0.06,Harvest,2 Tomatoes,10%
31,Power_Pick_2,0.05,Harvest,2 Tomatoes,10%
32,Power_Pick_2,0.07,Harvest,2 Tomatoes,10%
33,Power_Pick_2,0.02,Harvest,2 Tomatoes,10%
34,Power_Pick_2,0.01,Harvest,2 Tomatoes,10%
35,Power_Pick_2,0.02,Harvest,2 Tomatoes,10%
36,Power_Pick_2,0.03,Harvest,2 Tomatoes,10%
37,Power_Pick_2,0.05,Harvest,2 Tomatoes,10%
38,Power_Pick_2,0.01,Harvest,2 Tomatoes,10%
39,Power_Pick_2,0.06,Harvest,2 Tomatoes,10%
40,Power_Pick_3,0.04,Harvest,2 Tomatoes,10%
41,Power_Pick_3,0.02,Harvest,2 Tomatoes,10%
42,Power_Pick_3,0.05,Harvest,2 Tomatoes,10%
43,Power_Pick_3,0.01,Harvest,2 Tomatoes,10%
44,Power_Pick_3,0.05,Harvest,2 Tomatoes,10%
45,Power_Pick_3,0.04,Harvest,2 Tomatoes,10%
46,Power_Pick_3,0.05,Harvest,2 Tomatoes,10%
47,Power_Pick_3,0.03,Harvest,2 Tomatoes,10%
48,Power_Pick_3,0.03,Harvest,2 Tomatoes,10%
49,Power_Pick_3,0.05,Harvest,2 Tomatoes,10%
50,Power_Pick_3,0.04,Harvest,2 Tomatoes,10%
51,Power_Pick_3,0.05,Harvest,2 Tomatoes,10%
52,Power_Pick_3,0.01,Harvest,2 Tomatoes,10%
53,Power_Pick_3,0.03,Harvest,2 Tomatoes,10%
54,Power_Pick_3,0.04,Harvest,2 Tomatoes,10%
55,Power_Pick_3,0.03,Harvest,2 Tomatoes,10%
56,Power_Pick_3,0.04,Harvest,2 Tomatoes,10%
57,Power_Pick_3,0.02,Harvest,2 Tomatoes,10%
58,Power_Pick_3,0.03,Harvest,2 Tomatoes,10%
59,Power_Pick_3,0.02,Harvest,2 Tomatoes,10%
0,Power_Pick_1,0.06,Harvest,6 Tomatoes,10%
1,Power_Pick_1,0.08,Harvest,6 Tomatoes,10%
2,Power_Pick_1,0.11,Harvest,6 Tomatoes,10%
3,Power_Pick_1,0.04,Harvest,6 Tomatoes,10%
4,Power_Pick_1,0.05,Harvest,6 Tomatoes,10%
5,Power_Pick_1,0.08,Harvest,6 Tomatoes,10%
6,Power_Pick_1,0.05,Harvest,6 Tomatoes,10%
7,Power_Pick_1,0.07,Harvest,6 Tomatoes,10%
8,Power_Pick_1,0.05,Harvest,6 Tomatoes,10%
9,Power_Pick_1,0.08,Harvest,6 Tomatoes,10%
10,Power_Pick_1,0.06,Harvest,6 Tomatoes,10%
11,Power_Pick_1,0.12,Harvest,6 Tomatoes,10%
12,Power_Pick_1,0.07,Harvest,6 Tomatoes,10%
13,Power_Pick_1,0.11,Harvest,6 Tomatoes,10%
14,Power_Pick_1,0.05,Harvest,6 Tomatoes,10%
15,Power_Pick_1,0.06,Harvest,6 Tomatoes,10%
16,Power_Pick_1,0.08,Harvest,6 Tomatoes,10%
17,Power_Pick_1,0.09,Harvest,6 Tomatoes,10%
18,Power_Pick_1,0.09,Harvest,6 Tomatoes,10%
19,Power_Pick_1,0.06,Harvest,6 Tomatoes,10%
20,Power_Pick_2,0.1,Harvest,6 Tomatoes,10%
21,Power_Pick_2,0.1,Harvest,6 Tomatoes,10%
22,Power_Pick_2,0.05,Harvest,6 Tomatoes,10%
23,Power_Pick_2,0.09,Harvest,6 Tomatoes,10%
24,Power_Pick_2,0.12,Harvest,6 Tomatoes,10%
25,Power_Pick_2,0.05,Harvest,6 Tomatoes,10%
26,Power_Pick_2,0.06,Harvest,6 Tomatoes,10%
27,Power_Pick_2,0.15,Harvest,6 Tomatoes,10%
28,Power_Pick_2,0.09,Harvest,6 Tomatoes,10%
29,Power_Pick_2,0.12,Harvest,6 Tomatoes,10%
30,Power_Pick_2,0.05,Harvest,6 Tomatoes,10%
31,Power_Pick_2,0.07,Harvest,6 Tomatoes,10%
32,Power_Pick_2,0.07,Harvest,6 Tomatoes,10%
33,Power_Pick_2,0.09,Harvest,6 Tomatoes,10%
34,Power_Pick_2,0.12,Harvest,6 Tomatoes,10%
35,Power_Pick_2,0.14,Harvest,6 Tomatoes,10%
36,Power_Pick_2,0.08,Harvest,6 Tomatoes,10%
37,Power_Pick_2,0.06,Harvest,6 Tomatoes,10%
38,Power_Pick_2,0.06,Harvest,6 Tomatoes,10%
39,Power_Pick_2,0.14,Harvest,6 Tomatoes,10%
40,Power_Pick_3,0.11,Harvest,6 Tomatoes,10%
41,Power_Pick_3,0.03,Harvest,6 Tomatoes,10%
42,Power_Pick_3,0.08,Harvest,6 Tomatoes,10%
43,Power_Pick_3,0.09,Harvest,6 Tomatoes,10%
44,Power_Pick_3,0.04,Harvest,6 Tomatoes,10%
45,Power_Pick_3,0.06,Harvest,6 Tomatoes,10%
46,Power_Pick_3,0.09,Harvest,6 Tomatoes,10%
47,Power_Pick_3,0.07,Harvest,6 Tomatoes,10%
48,Power_Pick_3,0.08,Harvest,6 Tomatoes,10%
49,Power_Pick_3,0.07,Harvest,6 Tomatoes,10%
50,Power_Pick_3,0.12,Harvest,6 Tomatoes,10%
51,Power_Pick_3,0.07,Harvest,6 Tomatoes,10%
52,Power_Pick_3,0.06,Harvest,6 Tomatoes,10%
53,Power_Pick_3,0.08,Harvest,6 Tomatoes,10%
54,Power_Pick_3,0.07,Harvest,6 Tomatoes,10%
55,Power_Pick_3,0.12,Harvest,6 Tomatoes,10%
56,Power_Pick_3,0.07,Harvest,6 Tomatoes,10%
57,Power_Pick_3,0.06,Harvest,6 Tomatoes,10%
58,Power_Pick_3,0.08,Harvest,6 Tomatoes,10%
59,Power_Pick_3,0.06,Harvest,6 Tomatoes,10%
0,Power_Pick_1,0.13,Harvest,20 Tomatoes,10%
1,Power_Pick_1,0.19,Harvest,20 Tomatoes,10%
2,Power_Pick_1,0.22,Harvest,20 Tomatoes,10%
3,Power_Pick_1,0.19,Harvest,20 Tomatoes,10%
4,Power_Pick_1,0.15,Harvest,20 Tomatoes,10%
5,Power_Pick_1,0.27,Harvest,20 Tomatoes,10%
6,Power_Pick_1,0.14,Harvest,20 Tomatoes,10%
7,Power_Pick_1,0.15,Harvest,20 Tomatoes,10%
8,Power_Pick_1,0.14,Harvest,20 Tomatoes,10%
9,Power_Pick_1,0.16,Harvest,20 Tomatoes,10%
10,Power_Pick_1,0.21,Harvest,20 Tomatoes,10%
11,Power_Pick_1,0.22,Harvest,20 Tomatoes,10%
12,Power_Pick_1,0.21,Harvest,20 Tomatoes,10%
13,Power_Pick_1,0.17,Harvest,20 Tomatoes,10%
14,Power_Pick_1,0.13,Harvest,20 Tomatoes,10%
15,Power_Pick_1,0.17,Harvest,20 Tomatoes,10%
16,Power_Pick_1,0.18,Harvest,20 Tomatoes,10%
17,Power_Pick_1,0.26,Harvest,20 Tomatoes,10%
18,Power_Pick_1,0.15,Harvest,20 Tomatoes,10%
19,Power_Pick_1,0.16,Harvest,20 Tomatoes,10%
20,Power_Pick_2,0.21,Harvest,20 Tomatoes,10%
21,Power_Pick_2,0.16,Harvest,20 Tomatoes,10%
22,Power_Pick_2,0.18,Harvest,20 Tomatoes,10%
23,Power_Pick_2,0.21,Harvest,20 Tomatoes,10%
24,Power_Pick_2,0.25,Harvest,20 Tomatoes,10%
25,Power_Pick_2,0.2,Harvest,20 Tomatoes,10%
26,Power_Pick_2,0.23,Harvest,20 Tomatoes,10%
27,Power_Pick_2,0.26,Harvest,20 Tomatoes,10%
28,Power_Pick_2,0.23,Harvest,20 Tomatoes,10%
29,Power_Pick_2,0.14,Harvest,20 Tomatoes,10%
30,Power_Pick_2,0.18,Harvest,20 Tomatoes,10%
31,Power_Pick_2,0.15,Harvest,20 Tomatoes,10%
32,Power_Pick_2,0.25,Harvest,20 Tomatoes,10%
33,Power_Pick_2,0.15,Harvest,20 Tomatoes,10%
34,Power_Pick_2,0.23,Harvest,20 Tomatoes,10%
35,Power_Pick_2,0.16,Harvest,20 Tomatoes,10%
36,Power_Pick_2,0.19,Harvest,20 Tomatoes,10%
37,Power_Pick_2,0.19,Harvest,20 Tomatoes,10%
38,Power_Pick_2,0.19,Harvest,20 Tomatoes,10%
39,Power_Pick_2,0.27,Harvest,20 Tomatoes,10%
40,Power_Pick_3,0.15,Harvest,20 Tomatoes,10%
41,Power_Pick_3,0.22,Harvest,20 Tomatoes,10%
42,Power_Pick_3,0.17,Harvest,20 Tomatoes,10%
43,Power_Pick_3,0.14,Harvest,20 Tomatoes,10%
44,Power_Pick_3,0.13,Harvest,20 Tomatoes,10%
45,Power_Pick_3,0.12,Harvest,20 Tomatoes,10%
46,Power_Pick_3,0.18,Harvest,20 Tomatoes,10%
47,Power_Pick_3,0.18,Harvest,20 Tomatoes,10%
48,Power_Pick_3,0.24,Harvest,20 Tomatoes,10%
49,Power_Pick_3,0.14,Harvest,20 Tomatoes,10%
50,Power_Pick_3,0.22,Harvest,20 Tomatoes,10%
51,Power_Pick_3,0.2,Harvest,20 Tomatoes,10%
52,Power_Pick_3,0.17,Harvest,20 Tomatoes,10%
53,Power_Pick_3,0.19,Harvest,20 Tomatoes,10%
54,Power_Pick_3,0.18,Harvest,20 Tomatoes,10%
55,Power_Pick_3,0.17,Harvest,20 Tomatoes,10%
56,Power_Pick_3,0.22,Harvest,20 Tomatoes,10%
57,Power_Pick_3,0.08,Harvest,20 Tomatoes,10%
58,Power_Pick_3,0.24,Harvest,20 Tomatoes,10%
59,Power_Pick_3,0.22,Harvest,20 Tomatoes,10%
0,Power_Pick_1,0.19,Harvest,60 Tomatoes,10%
1,Power_Pick_1,0.27,Harvest,60 Tomatoes,10%
2,Power_Pick_1,0.32,Harvest,60 Tomatoes,10%
3,Power_Pick_1,0.23,Harvest,60 Tomatoes,10%
4,Power_Pick_1,0.25,Harvest,60 Tomatoes,10%
5,Power_Pick_1,0.35,Harvest,60 Tomatoes,10%
6,Power_Pick_1,0.2,Harvest,60 Tomatoes,10%
7,Power_Pick_1,0.16,Harvest,60 Tomatoes,10%
8,Power_Pick_1,0.19,Harvest,60 Tomatoes,10%
9,Power_Pick_1,0.29,Harvest,60 Tomatoes,10%
10,Power_Pick_1,0.31,Harvest,60 Tomatoes,10%
11,Power_Pick_1,0.27,Harvest,60 Tomatoes,10%
12,Power_Pick_1,0.26,Harvest,60 Tomatoes,10%
13,Power_Pick_1,0.28,Harvest,60 Tomatoes,10%
14,Power_Pick_1,0.25,Harvest,60 Tomatoes,10%
15,Power_Pick_1,0.24,Harvest,60 Tomatoes,10%
16,Power_Pick_1,0.27,Harvest,60 Tomatoes,10%
17,Power_Pick_1,0.36,Harvest,60 Tomatoes,10%
18,Power_Pick_1,0.28,Harvest,60 Tomatoes,10%
19,Power_Pick_1,0.2,Harvest,60 Tomatoes,10%
20,Power_Pick_2,0.22,Harvest,60 Tomatoes,10%
21,Power_Pick_2,0.27,Harvest,60 Tomatoes,10%
22,Power_Pick_2,0.23,Harvest,60 Tomatoes,10%
23,Power_Pick_2,0.25,Harvest,60 Tomatoes,10%
24,Power_Pick_2,0.32,Harvest,60 Tomatoes,10%
25,Power_Pick_2,0.26,Harvest,60 Tomatoes,10%
26,Power_Pick_2,0.32,Harvest,60 Tomatoes,10%
27,Power_Pick_2,0.37,Harvest,60 Tomatoes,10%
28,Power_Pick_2,0.3,Harvest,60 Tomatoes,10%
